date,humidity,temp,pressure
20010522-20:30,66,28,1003
20010522-21:30,74,27,1003
20010522-22:30,74,27,1003
20010522-23:30,74,27,1003
20010523-00:30,83,26,1003
20010523-01:30,74,27,1004
20010523-02:30,70,29,1004
20010523-03:30,55,32,1004
20010523-04:30,55,33,1004
20010523-05:30,44,35,1004
20010523-06:30,39,36,1003
20010523-07:30,35,37,1002
20010523-08:30,35,38,1001
20010523-09:30,31,39,1000
20010523-10:30,33,39,999
20010523-11:30,29,39,999
20010523-12:30,31,39,998
20010523-13:30,37,38,998
20010523-14:30,39,37,998
20010523-15:30,44,35,999
20010523-16:30,47,35,999
20010523-17:30,55,33,999
20010523-18:30,55,33,999
20010523-19:30,55,33,999
20010523-20:30,59,32,999
20010523-21:30,62,31,998
20010523-22:30,66,30,998
20010523-23:30,62,30,998
20010524-00:30,62,30,998
20010524-01:30,62,32,998
20010524-02:30,56,34,999
20010524-03:30,50,36,999
20010524-04:30,42,37,999
20010524-05:30,37,39,999
20010524-06:30,31,40,998
20010524-07:30,26,41,997
20010524-08:30,21,43,996
20010524-09:30,21,43,996
20010524-10:30,18,43,995
20010524-11:30,17,43,994
20010524-12:30,19,42,994
20010524-13:30,22,41,995
20010524-14:30,26,39,995
20010524-15:30,34,36,996
20010524-16:30,32,35,996
20010524-17:30,41,34,997
20010524-18:30,34,35,996
20010524-19:30,41,34,996
20010524-20:30,38,32,996
20010524-21:30,38,33,996
20010524-22:30,41,33,996
20010524-23:30,40,32,996
20010525-00:30,46,32,996
20010525-01:30,38,33,997
20010525-02:30,34,35,997
20010525-03:30,24,38,998
20010525-04:30,24,39,997
20010525-05:30,19,41,997
20010525-06:30,18,42,997
20010525-07:30,19,43,996
20010525-08:30,None,None,995
20010525-09:30,18,43,994
20010525-10:30,21,43,994
20010525-11:30,21,43,993
20010525-12:30,23,42,993
20010525-13:30,26,41,993
20010525-14:30,26,40,994
20010525-15:30,31,39,995
20010525-16:30,33,38,995
20010525-17:30,31,38,996
20010525-18:30,29,37,996
20010525-19:30,30,37,996
20010525-20:30,39,36,995
20010525-21:30,44,34,995
20010525-22:30,44,34,995
20010525-23:30,38,34,996
20010526-00:30,41,33,997
20010526-01:30,36,34,998
20010526-02:30,34,35,998
20010526-03:30,27,38,999
20010526-04:30,24,40,999
20010526-05:30,24,41,999
20010526-06:30,23,42,999
20010526-07:30,23,42,998
20010526-08:30,19,42,997
20010526-09:30,24,38,998
20010526-10:30,23,35,-9999
20010526-11:30,32,36,998
20010526-12:30,32,36,998
20010526-13:30,25,36,998
20010526-14:30,23,35,998
20010526-15:30,30,35,999
20010526-16:30,28,33,999
20010526-17:30,28,33,1000
20010526-18:30,29,32,1000
20010526-19:30,36,32,1000
20010526-20:30,40,32,999
20010526-21:30,43,30,999
20010526-22:30,51,29,1000
20010526-23:30,40,30,1001
20010527-00:30,48,28,1001
20010527-01:30,48,29,1002
20010527-02:30,54,27,1004
20010527-03:30,43,30,1003
20010527-04:30,29,33,1004
20010527-05:30,35,31,1004
20010527-06:30,27,32,1004
20010527-07:30,31,32,1003
20010527-08:30,31,33,1003
20010527-09:30,30,35,1001
20010527-10:30,30,35,1000
20010527-11:30,34,35,999
20010527-12:30,41,35,1000
20010527-13:30,36,35,1000
20010527-14:30,38,34,1001
20010527-15:30,43,32,1002
20010527-16:30,36,32,1002
20010527-17:30,29,33,1002
20010527-18:30,33,31,1002
20010527-19:30,48,30,1002
20010527-20:30,54,28,1002
20010527-21:30,58,27,1003
20010527-22:30,47,26,1001
20010527-23:30,45,27,1004
20010528-00:30,53,23,1003
20010528-01:30,69,25,1003
20010528-05:30,65,27,1004
20010528-06:30,51,29,1003
20010528-07:30,43,32,1003
20010528-08:30,34,33,1002
20010528-09:30,41,34,1000
20010528-10:30,38,34,1000
20010528-11:30,41,34,999
20010528-12:30,44,34,999
20010528-13:30,43,32,999
20010528-14:30,55,31,999
20010528-15:30,55,30,999
20010528-16:30,51,30,1000
20010528-17:30,62,29,1000
20010528-18:30,62,29,1000
20010528-19:30,62,29,1000
20010528-20:30,58,29,1000
20010528-21:21,45,28,1002
20010528-22:30,54,26,1001
20010528-23:30,48,27,1002
20010529-00:30,45,27,1003
20010529-01:30,54,27,1005
20010529-02:30,44,26,1002
20010529-03:30,48,30,1003
20010529-04:30,43,31,1003
20010529-05:30,38,32,1003
20010529-06:30,34,33,1003
20010529-07:30,32,35,1002
20010529-08:30,30,36,1002
20010529-09:30,32,36,1001
20010529-10:30,39,37,1000
20010529-11:30,39,37,999
20010529-12:30,37,36,998
20010529-13:30,43,22,1002
20010529-14:30,51,26,1002
20010529-15:30,39,25,1006
20010529-16:30,53,23,1002
20010529-17:30,57,24,1002
20010529-18:30,47,25,1000
20010529-19:30,51,26,1000
20010529-20:30,44,26,999
20010529-22:30,65,24,1000
20010529-23:30,53,24,1000
20010530-00:30,36,23,1003
20010530-01:30,41,25,1000
20010530-02:30,42,28,1001
20010530-03:30,46,31,1003
20010530-04:30,46,32,1003
20010530-05:30,38,32,1003
20010530-06:30,40,32,1002
20010530-07:30,41,33,1003
20010530-08:30,38,33,999
20010530-09:30,32,35,1000
20010530-10:30,34,35,999
20010530-11:30,36,35,999
20010530-12:12,None,None,-9999
20010530-13:30,41,34,999
20010530-14:30,43,32,999
20010530-15:30,52,31,1000
20010530-18:30,51,30,1000
20010530-19:30,55,29,1000
20010530-20:30,55,29,999
20010530-21:30,65,27,999
20010530-22:30,62,28,1000
20010530-23:30,61,26,999
20010531-00:30,61,27,1000
20010531-01:30,47,25,1000
20010531-02:30,47,25,1001
20010531-04:30,35,31,1001
20010531-05:30,41,33,1001
20010531-06:30,32,34,1000
20010531-07:30,39,35,1000
20010531-08:30,35,37,998
20010531-09:30,42,37,997
20010531-10:30,30,34,997
20010531-11:30,36,33,997
20010531-12:30,35,31,997
20010531-13:30,40,29,998
20010531-14:30,48,29,999
20010531-15:30,42,29,999
20010531-16:30,51,29,998
20010531-17:30,51,29,998
20010531-18:30,55,29,998
20010531-19:30,41,25,998
20010531-20:30,54,28,997
20010531-21:30,54,28,997
20010531-22:30,55,29,997
20010531-23:30,48,28,998
20010601-00:30,62,28,999
20010601-01:30,62,28,1000
20010601-02:30,45,30,1001
20010601-03:30,43,32,1001
20010601-04:30,41,33,1001
20010601-05:30,44,34,1001
20010601-06:30,37,36,1001
20010601-07:30,37,36,1000
20010601-08:30,42,37,1000
20010601-09:30,39,38,999
20010601-10:30,37,39,998
20010601-11:30,33,39,997
20010601-12:30,37,38,997
20010601-13:30,39,38,998
20010601-14:30,44,36,998
20010601-15:30,49,35,999
20010601-16:30,41,35,999
20010601-17:30,38,34,999
20010601-18:30,41,33,999
20010601-19:30,41,33,999
20010601-20:30,52,32,999
20010601-21:30,38,33,-9999
20010601-22:30,38,32,999
20010601-23:30,40,31,1000
20010602-00:30,46,31,1001
20010602-01:30,46,32,1002
20010602-02:30,34,33,1003
20010602-03:30,41,33,1003
20010602-04:30,38,34,1003
20010602-05:30,36,35,1003
20010602-06:30,39,37,1004
20010602-07:30,32,37,1003
20010602-08:30,35,38,1002
20010602-09:30,27,39,1001
20010602-10:30,33,39,1000
20010602-11:30,35,39,1000
20010602-12:30,35,38,999
20010602-13:30,37,37,999
20010602-14:30,44,35,999
20010602-15:30,36,35,1001
20010602-16:30,36,35,1001
20010602-17:30,36,34,1001
20010602-18:30,36,34,1001
20010602-19:30,38,33,1001
20010602-20:30,49,32,1001
20010602-21:30,49,31,1001
20010602-22:30,55,30,1001
20010602-23:30,62,29,1001
20010603-00:30,66,29,1001
20010603-01:30,62,30,1002
20010603-02:30,46,33,1003
20010603-03:30,46,33,1004
20010603-04:30,32,35,1004
20010603-05:30,30,36,-9999
20010603-06:30,32,37,1003
20010603-07:30,31,38,1002
20010603-08:30,27,39,1002
20010603-09:30,31,39,1001
20010603-10:30,29,39,1000
20010603-11:30,28,36,999
20010603-12:30,31,33,1000
20010603-13:30,34,33,1000
20010603-14:30,40,32,1000
20010603-15:30,33,32,1001
20010603-16:30,36,32,1001
20010603-17:30,35,31,1001
20010603-18:30,35,31,1001
20010603-19:30,35,31,1001
20010603-20:30,43,30,1000
20010603-21:30,45,29,-9999
20010603-22:30,42,29,1000
20010603-23:30,45,27,1001
20010604-00:30,45,27,1001
20010604-01:30,39,28,1002
20010604-02:30,37,30,1002
20010604-03:30,40,31,1002
20010604-04:30,36,33,1002
20010604-05:30,38,33,1003
20010604-06:30,34,33,1002
20010604-07:30,45,27,1005
20010604-08:30,None,None,1002
20010604-09:30,50,25,1001
20010604-10:30,22,24,-9999
20010604-11:30,45,27,999
20010604-12:30,54,26,999
20010604-13:30,51,26,1000
20010604-14:30,54,26,1000
20010604-15:30,65,25,1000
20010604-16:30,61,25,1001
20010604-17:30,50,25,1001
20010604-18:30,54,25,1001
20010604-19:30,57,24,1001
20010604-20:30,50,24,1001
20010604-21:30,61,24,1000
20010604-22:30,44,24,1001
20010604-23:30,61,23,1003
20010605-00:30,53,23,1002
20010605-01:30,61,23,1002
20010605-02:30,57,24,1003
20010605-03:30,50,25,1003
20010605-04:30,47,26,1003
20010605-05:30,58,27,1004
20010605-06:30,51,29,1003
20010605-07:30,48,30,1002
20010605-08:30,40,31,1001
20010605-09:30,40,32,1000
20010605-10:30,41,33,1000
20010605-11:30,41,33,999
20010605-12:30,21,32,999
20010605-13:30,49,31,999
20010605-15:30,51,30,1000
20010605-16:30,55,29,1000
20010605-17:30,58,28,1000
20010605-18:30,58,28,1000
20010605-19:30,61,27,1000
20010605-21:30,65,27,999
20010605-22:30,61,27,999
20010605-23:30,61,27,999
20010606-00:30,61,27,1000
20010606-01:30,54,28,1001
20010606-03:30,46,31,1001
20010606-04:30,43,33,1001
20010606-05:30,36,34,1001
20010606-06:30,30,35,1000
20010606-07:30,32,35,999
20010606-08:30,30,35,999
20010606-09:30,32,35,998
20010606-10:30,32,36,998
20010606-11:30,32,35,997
20010606-12:30,29,33,997
20010606-13:30,35,31,998
20010606-14:30,None,None,998
20010606-15:30,45,30,998
20010606-16:30,43,30,999
20010606-17:30,42,29,999
20010606-18:30,48,29,1000
20010606-19:30,51,28,1000
20010606-20:30,51,28,1000
20010606-21:30,48,28,999
20010606-22:30,37,29,999
20010606-23:30,42,28,999
20010607-00:30,45,28,999
20010607-01:30,None,None,1001
20010607-02:30,57,23,1002
20010607-03:30,44,24,1003
20010607-04:30,41,25,1002
20010607-05:30,40,29,1002
20010607-06:30,51,29,1003
20010607-07:30,46,31,1002
20010607-09:30,78,23,1003
20010607-10:30,69,26,1001
20010607-11:30,62,29,998
20010607-12:30,55,30,998
20010607-13:30,58,29,999
20010607-14:30,70,27,1000
20010607-15:30,70,27,1000
20010607-16:30,70,27,1001
20010607-17:30,70,27,1000
20010607-18:30,74,26,1000
20010607-19:30,78,26,1000
20010607-20:30,78,26,1000
20010607-21:30,74,26,1000
20010607-22:30,78,25,1000
20010607-23:30,78,25,1000
20010608-00:30,83,25,1000
20010608-01:30,74,27,1001
20010608-02:30,66,29,1001
20010608-03:30,58,30,1001
20010608-04:30,55,31,1001
20010608-05:30,49,33,1001
20010608-06:30,49,33,1000
20010608-07:30,44,34,1000
20010608-08:30,39,36,999
20010608-09:30,39,36,998
20010608-10:30,32,36,997
20010608-11:30,35,37,996
20010608-12:30,41,35,1006
20010608-13:30,41,34,996
20010608-14:30,46,33,997
20010608-15:30,49,32,997
20010608-16:30,55,31,998
20010608-17:30,62,30,998
20010608-18:30,58,30,999
20010608-19:30,62,29,999
20010608-20:30,66,28,998
20010608-21:30,62,28,998
20010608-22:30,66,28,998
20010608-23:30,66,28,998
20010609-00:30,66,28,999
20010609-01:30,62,29,999
20010609-02:30,52,31,999
20010609-03:30,52,32,1000
20010609-04:30,49,33,1000
20010609-05:30,46,34,1000
20010609-08:30,41,33,1000
20010609-09:30,49,31,999
20010609-10:30,43,33,998
20010609-11:30,30,35,997
20010609-12:30,46,32,997
20010609-13:30,58,30,998
20010609-14:30,52,31,997
20010609-15:30,58,30,998
20010609-16:30,62,29,999
20010609-17:30,66,29,999
20010609-18:30,66,29,999
20010609-19:30,70,28,999
20010609-20:30,62,29,999
20010609-21:30,62,28,999
20010609-22:30,70,28,999
20010609-23:30,70,28,999
20010610-00:30,70,27,999
20010610-01:30,70,29,1000
20010610-02:30,58,31,1000
20010610-03:30,49,34,1000
20010610-04:30,53,35,1001
20010610-05:30,44,36,1000
20010610-06:30,41,36,1000
20010610-07:30,31,38,999
20010610-08:30,35,38,999
20010610-09:30,35,39,998
20010610-10:30,33,39,997
20010610-11:30,37,38,996
20010610-12:30,42,37,995
20010610-13:30,47,35,996
20010610-14:30,46,34,997
20010610-15:30,49,33,997
20010610-16:30,52,32,998
20010610-17:30,55,31,998
20010610-18:30,55,31,998
20010610-19:30,58,30,998
20010610-20:30,62,30,998
20010610-21:30,62,30,998
20010610-22:30,58,30,998
20010610-23:30,58,30,999
20010611-00:30,66,29,999
20010611-01:30,62,30,1000
20010611-02:30,55,31,1000
20010611-03:30,52,32,1000
20010611-04:30,49,33,1000
20010611-05:30,46,34,1000
20010611-06:30,44,35,1000
20010611-07:30,41,36,999
20010611-08:30,42,37,998
20010611-10:30,39,37,997
20010611-11:30,42,37,996
20010611-12:30,39,37,996
20010611-13:30,44,35,996
20010611-14:30,46,34,997
20010611-15:30,46,34,997
20010611-16:30,55,33,998
20010611-17:30,59,32,999
20010611-18:30,62,31,1000
20010611-19:30,62,31,1000
20010611-20:30,70,30,999
20010611-21:30,70,30,999
20010611-22:30,74,30,999
20010611-23:30,70,30,1000
20010612-00:30,70,30,1000
20010612-01:30,66,31,1001
20010612-02:30,None,None,1801
20010612-03:30,59,33,1001
20010612-04:30,52,34,1001
20010612-05:30,47,35,1000
20010612-06:30,42,37,1000
20010612-07:30,39,37,1000
20010612-08:30,35,39,999
20010612-09:30,33,39,998
20010612-10:30,31,40,997
20010612-11:30,35,39,996
20010612-12:30,33,39,996
20010612-13:30,39,38,996
20010612-14:30,47,36,997
20010612-15:30,49,35,998
20010612-16:30,49,35,999
20010612-17:30,52,34,999
20010612-18:30,55,33,1000
20010612-19:30,59,33,1000
20010612-20:30,62,32,1000
20010612-21:30,59,32,1000
20010612-22:30,66,31,999
20010612-23:30,66,31,1000
20010613-00:30,62,31,1000
20010613-02:30,55,33,1001
20010613-03:30,49,35,1001
20010613-04:30,47,36,1002
20010613-05:30,42,37,1001
20010613-06:30,44,37,1001
20010613-07:30,37,38,1000
20010613-08:30,40,39,999
20010613-09:30,37,39,998
20010613-10:30,37,39,997
20010613-11:30,37,39,996
20010613-12:30,47,35,997
20010613-13:30,53,35,998
20010613-14:30,52,34,998
20010613-15:30,52,34,999
20010613-16:30,59,32,1000
20010613-17:30,62,32,1001
20010613-18:30,55,33,1000
20010613-19:30,62,32,999
20010613-20:30,62,32,998
20010613-21:30,70,31,998
20010613-22:30,66,31,998
20010613-23:30,66,31,998
20010614-00:30,66,31,999
20010614-01:30,55,30,1000
20010614-02:30,59,32,1001
20010614-03:30,55,33,1001
20010614-04:30,58,31,1001
20010614-05:30,58,30,1002
20010614-06:30,66,29,1003
20010614-07:30,83,25,1002
20010614-08:30,78,26,1001
20010614-09:30,74,27,999
20010614-10:30,66,29,998
20010614-11:30,58,31,998
20010614-12:30,59,32,998
20010614-13:30,58,31,998
20010614-14:30,62,30,998
20010614-15:30,70,29,999
20010614-16:30,70,29,997
20010614-17:30,79,28,999
20010614-18:30,74,29,999
20010614-19:30,79,28,999
20010614-20:30,70,28,999
20010614-21:30,70,28,999
20010614-22:30,66,28,999
20010614-23:30,70,28,999
20010615-00:30,66,28,999
20010615-01:30,66,29,999
20010615-02:30,62,30,999
20010615-03:30,52,32,1000
20010615-04:30,52,33,1000
20010615-05:30,49,34,1000
20010615-06:30,44,35,999
20010615-07:30,44,35,998
20010615-08:30,41,36,997
20010615-09:30,41,36,996
20010615-10:30,41,36,995
20010615-11:30,44,36,995
20010615-12:30,41,36,995
20010615-13:30,47,35,996
20010615-14:30,52,33,-9999
20010615-15:30,55,33,997
20010615-16:30,58,31,998
20010615-17:30,62,30,-9999
20010615-18:30,66,30,998
20010615-19:30,66,30,997
20010615-20:30,70,29,997
20010615-21:30,74,29,996
20010615-22:30,70,30,996
20010615-23:30,70,29,996
20010616-00:30,66,29,996
20010616-01:30,66,30,997
20010616-02:30,62,31,997
20010616-03:30,66,30,997
20010616-04:30,58,31,998
20010616-05:30,74,25,999
20010616-07:30,89,24,998
20010616-08:30,89,25,997
20010616-09:30,78,26,996
20010616-10:30,74,28,995
20010616-11:30,74,29,995
20010616-12:30,74,29,995
20010616-13:30,74,28,995
20010616-14:30,79,28,995
20010616-15:30,79,28,996
20010616-16:30,84,27,997
20010616-17:30,84,27,997
20010616-18:30,84,27,997
20010616-19:30,84,27,997
20010616-20:30,89,27,996
20010616-21:30,84,27,996
20010616-22:30,84,27,995
20010616-23:30,84,27,995
20010617-00:30,84,27,996
20010617-01:30,89,27,995
20010617-02:30,70,29,997
20010617-03:30,70,30,998
20010617-04:30,66,30,998
20010617-05:30,66,30,998
20010617-06:30,66,31,998
20010617-07:30,59,32,997
20010617-08:30,59,32,997
20010617-09:30,59,32,996
20010617-10:30,70,30,997
20010617-11:30,74,30,996
20010617-12:30,79,29,995
20010617-13:30,74,30,996
20010617-14:30,74,29,997
20010617-15:30,79,29,998
20010617-16:30,74,29,998
20010617-17:30,74,29,999
20010617-18:30,74,29,998
20010617-19:30,79,29,999
20010617-20:30,79,28,998
20010617-21:30,84,28,998
20010617-22:30,84,28,998
20010617-23:30,84,27,998
20010618-00:30,74,28,998
20010618-01:30,79,28,999
20010618-02:30,84,28,1000
20010618-03:30,66,31,1000
20010618-04:30,62,32,1000
20010618-05:30,55,33,1000
20010618-06:30,59,33,1000
20010618-07:30,59,34,999
20010618-08:30,56,34,999
20010618-09:30,49,35,998
20010618-10:30,49,35,997
20010618-11:30,49,35,997
20010618-12:30,49,34,997
20010618-13:30,52,34,998
20010618-14:30,59,33,999
20010618-15:30,66,30,999
20010618-16:30,70,29,999
20010618-17:30,70,29,1000
20010618-18:30,66,29,1000
20010618-19:30,74,28,1000
20010618-20:30,70,28,1000
20010618-21:30,74,27,999
20010618-22:30,79,27,999
20010618-23:30,74,27,1000
20010619-00:30,74,27,1000
20010619-01:30,74,28,1000
20010619-02:30,74,29,1001
20010619-03:30,66,31,1001
20010619-04:30,66,32,1001
20010619-05:30,52,34,1000
20010619-06:30,49,35,1000
20010619-07:30,44,35,999
20010619-08:30,44,36,998
20010619-09:30,44,36,997
20010619-10:30,44,36,997
20010619-11:30,39,37,996
20010619-12:30,41,36,996
20010619-13:30,41,36,996
20010619-14:30,47,35,996
20010619-15:30,52,34,997
20010619-16:30,59,33,997
20010619-17:30,62,32,998
20010619-18:30,58,31,998
20010619-19:30,62,31,997
20010619-20:30,58,31,997
20010619-22:30,55,30,997
20010619-23:30,66,28,997
20010620-00:30,70,28,998
20010620-01:30,70,28,998
20010620-02:30,62,28,998
20010620-04:30,58,30,999
20010620-05:30,55,31,999
20010620-06:00,55,31,999
20010620-06:30,52,33,998
20010620-07:00,52,33,998
20010620-07:30,52,33,998
20010620-08:30,49,35,997
20010620-09:30,56,35,994
20010620-10:30,56,36,996
20010620-11:30,53,36,995
20010620-12:30,50,36,994
20010620-13:30,56,35,994
20010620-14:30,59,35,995
20010620-15:30,59,34,996
20010620-16:30,59,34,996
20010620-18:30,70,31,997
20010620-19:30,70,30,996
20010620-20:30,70,29,995
20010620-21:30,70,29,995
20010620-22:30,70,29,996
20010620-23:30,70,29,996
20010621-00:30,74,29,997
20010621-01:30,66,30,997
20010621-02:30,62,31,998
20010621-03:30,62,32,999
20010621-04:30,59,33,999
20010621-05:30,59,33,999
20010621-06:30,56,34,999
20010621-07:30,53,35,998
20010621-08:30,53,35,998
20010621-09:30,50,36,997
20010621-10:30,50,36,996
20010621-11:30,47,36,995
20010621-12:30,50,36,995
20010621-13:30,53,35,995
20010621-14:30,53,35,996
20010621-15:30,59,34,996
20010621-16:30,56,34,996
20010621-17:30,59,33,997
20010621-18:30,59,33,997
20010621-19:30,59,32,996
20010621-20:30,62,32,996
20010621-21:30,55,32,996
20010621-22:30,62,31,996
20010621-23:30,58,31,997
20010622-01:30,66,30,997
20010622-02:30,59,32,998
20010622-03:30,52,33,998
20010622-04:30,52,34,999
20010622-15:30,52,31,997
20010622-16:30,62,30,997
20010622-17:30,62,31,998
20010622-18:30,70,30,998
20010622-19:30,74,30,998
20010622-20:30,74,30,997
20010622-21:30,66,30,997
20010622-22:30,70,30,997
20010622-23:30,70,30,997
20010623-00:30,74,30,998
20010623-01:30,74,30,998
20010623-02:30,74,30,998
20010623-03:30,70,31,999
20010623-04:30,66,32,998
20010623-05:30,63,33,999
20010623-06:30,59,33,998
20010623-07:30,55,33,999
20010623-08:30,53,35,997
20010623-10:30,49,33,997
20010623-11:30,70,29,998
20010623-12:30,89,25,999
20010623-13:30,83,26,998
20010623-14:30,74,27,997
20010623-15:30,84,27,999
20010623-16:30,78,26,999
20010623-18:30,79,27,999
20010623-19:30,79,27,999
20010623-20:30,79,27,998
20010623-21:30,79,27,999
20010623-22:30,83,26,999
20010623-23:30,83,26,999
20010624-00:30,89,26,999
20010624-01:30,79,27,999
20010624-02:30,74,29,1000
20010624-03:30,74,29,1000
20010624-04:30,70,30,1000
20010624-05:30,62,32,1000
20010624-06:30,62,32,1000
20010624-07:30,79,28,999
20010624-08:30,79,28,1000
20010624-09:30,74,29,999
20010624-10:30,66,30,998
20010624-11:30,70,30,998
20010624-12:30,70,30,998
20010624-13:30,66,29,998
20010624-14:30,74,28,999
20010624-15:30,74,27,999
20010624-16:30,83,26,1000
20010624-17:30,84,27,1000
20010624-18:30,84,27,1000
20010624-19:30,84,27,1000
20010624-20:30,84,27,999
20010624-21:30,89,27,999
20010624-22:30,89,27,999
20010624-23:30,89,27,999
20010625-00:30,79,27,999
20010625-01:30,94,26,999
20010625-02:30,79,27,1000
20010625-03:30,84,28,1000
20010625-04:30,79,29,1000
20010625-05:30,70,30,1000
20010625-06:30,62,32,999
20010625-07:30,66,32,999
20010625-09:30,59,32,998
20010625-10:30,55,33,998
20010625-11:30,62,31,997
20010625-12:30,70,31,997
20010625-13:30,94,29,998
20010625-14:30,74,29,998
20010625-15:30,74,29,999
20010625-16:00,74,29,999
20010625-16:30,79,28,999
20010625-17:30,74,28,1000
20010625-18:30,74,28,999
20010625-19:30,74,28,999
20010625-20:30,84,27,998
20010625-21:30,84,27,998
20010625-22:30,84,27,997
20010625-23:30,84,27,997
20010626-00:30,89,27,998
20010626-01:30,84,27,998
20010626-02:30,79,29,999
20010626-03:30,79,29,999
20010626-04:30,70,31,999
20010626-05:30,66,31,999
20010626-06:30,66,32,999
20010626-07:30,62,32,998
20010626-08:30,55,33,998
20010626-09:30,66,31,997
20010626-10:30,66,31,997
20010626-11:30,66,32,997
20010626-12:30,66,31,997
20010626-13:30,70,30,-9999
20010626-14:30,70,30,998
20010626-15:30,74,29,999
20010626-16:30,74,29,1000
20010626-17:30,74,29,1000
20010626-18:30,84,28,999
20010626-19:30,79,28,999
20010626-20:30,84,28,998
20010626-21:30,79,28,998
20010626-22:30,79,28,998
20010627-00:30,94,27,999
